Gene ID,Total,GB,Exon,Intron,P,P250,P1K,P6K,Flanks,Gene symbol,Gene name
106611599,4,2,0,2,2,0,0,2,0,LOC106611599,"protocadherin-12-like, transcript variant X1"
106572512,4,0,0,0,4,4,0,0,0,LOC106572512,"glutamate receptor ionotropic, NMDA 3A-like"
106562942,4,0,0,0,4,0,0,4,0,ankra2,"ankyrin repeat, family A (RFXANK-like), 2"
106586207,4,0,0,0,4,0,0,4,0,LOC106586207,"collagen alpha-1(XXVIII) chain-like, transcript variant X2"
100194873,4,0,0,0,0,0,0,0,4,ncoa5,"nuclear receptor coactivator 5, transcript variant X8"
106586421,4,0,0,0,0,0,0,0,4,LOC106586421,"sterol 26-hydroxylase, mitochondrial-like"
106592199,3,3,3,0,0,0,0,0,0,LOC106592199,protein FAM83G-like
106600493,3,3,3,0,0,0,0,0,0,LOC106600493,"cell adhesion molecule 3-like, transcript variant X2"
100196102,3,3,3,0,0,0,0,0,0,myeloid cell leukemia sequence 1b,myeloid cell leukemia sequence 1b
106568947,3,3,3,0,0,0,0,0,0,LOC106568947,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D-like, transcript variant X1"
106602987,3,3,1,2,0,0,0,0,0,LOC106602987,"neurexin-2-like, transcript variant X15"
106586125,3,3,0,3,0,0,0,0,0,LOC106586125,"double-stranded RNA-specific editase 1-like, transcript variant X5"
100194709,3,3,0,3,0,0,0,0,0,LOC100194709,"plectin, transcript variant X1"
106588853,3,3,0,3,0,0,0,0,0,LOC106588853,"MAGUK p55 subfamily member 6-like, transcript variant X5"
106589457,3,3,0,3,0,0,0,0,0,cacna1g,"calcium channel, voltage-dependent, T type, alpha 1G subunit, transcript variant X4"
106602408,3,3,0,3,0,0,0,0,0,LOC106602408,"zinc finger protein 566-like, transcript variant X1"
106602757,3,3,0,3,0,0,0,0,0,ctnna2,"catenin (cadherin-associated protein), alpha 2, transcript variant X2"
106604232,3,3,0,3,0,0,0,0,0,LOC106604232,"cyclin-G1-like, transcript variant X2"
106606683,3,3,0,3,0,0,0,0,0,LOC106606683,"serine/threonine-protein kinase/endoribonuclease IRE1-like, transcript variant X1"
106607294,3,3,0,3,0,0,0,0,0,LOC106607294,inactive phospholipase C-like protein 2
100380824,3,3,0,3,0,0,0,0,0,uckl1,"uridine-cytidine kinase 1-like 1, transcript variant X1"
106610160,3,3,0,3,0,0,0,0,0,"attractin, transcript variant X2","attractin, transcript variant X2"
106610272,3,3,0,3,0,0,0,0,0,LOC106610272,"acidic leucine-rich nuclear phosphoprotein 32 family member B-like, transcript variant X4"
106610737,3,3,0,3,0,0,0,0,0,spata17,spermatogenesis associated 17
106612745,3,3,0,3,0,0,0,0,0,dscaml1,Down syndrome cell adhesion molecule like 1
106612642,3,3,0,3,0,0,0,0,0,LOC106612642,"limbic system-associated membrane protein-like, transcript variant X3"
106613582,3,3,0,3,0,0,0,0,0,LOC106613582,"uncharacterized protein KIAA1614-like, transcript variant X3"
106560870,3,3,0,3,0,0,0,0,0,LOC106560870,"cadherin-13-like, transcript variant X2"
106561452,3,3,0,3,0,0,0,0,0,LOC106561452,polypeptide N-acetylgalactosaminyltransferase 18-like
106561885,3,3,0,3,0,0,0,0,0,kif6,"kinesin family member 6, transcript variant X1"
106561929,3,3,0,3,0,0,0,0,0,LOC106561929,"CD151 antigen-like, transcript variant X1"
106562546,3,3,0,3,0,0,0,0,0,dmX-like protein 2,dmX-like protein 2
106562962,3,3,0,3,0,0,0,0,0,LOC106562962,"collagen alpha-1(V) chain-like, transcript variant X2"
106563138,3,3,0,3,0,0,0,0,0,LOC106563138,"netrin receptor UNC5D-like, transcript variant X2"
106564808,3,3,0,3,0,0,0,0,0,LOC106564808,"kinesin light chain 1-like, transcript variant X1"
106565046,3,3,0,3,0,0,0,0,0,LOC106565046,"receptor-type tyrosine-protein phosphatase T, transcript variant X18"
106566735,3,3,0,3,0,0,0,0,0,cdh4,"cadherin 4, type 1, R-cadherin (retinal), transcript variant X2"
106567646,3,3,0,3,0,0,0,0,0,LOC106567646,"opioid-binding protein/cell adhesion molecule-like, transcript variant X2"
106567733,3,3,0,3,0,0,0,0,0,LOC106567733,"protein turtle homolog B-like, transcript variant X1"
106570076,3,3,0,3,0,0,0,0,0,LOC106570076,"RNA-binding motif, single-stranded-interacting protein 3"
106573253,3,3,0,3,0,0,0,0,0,LOC106573253,protein HOS4-like
100136384,3,3,0,3,0,0,0,0,0,aryl hydrocarbon receptor 2 delta,aryl hydrocarbon receptor 2 delta
106575122,3,3,0,3,0,0,0,0,0,LOC106575122,"neural cell adhesion molecule 2-like, transcript variant X1"
106576317,3,3,0,3,0,0,0,0,0,LOC106576317,"synaptotagmin-1-like, transcript variant X5"
106576894,3,3,0,3,0,0,0,0,0,cdh23,cadherin-related 23
106577493,3,3,0,3,0,0,0,0,0,LOC106577493,"VPS10 domain-containing receptor SorCS2-like, transcript variant X1"
106577697,3,3,0,3,0,0,0,0,0,LOC106577697,"transmembrane protein 256-like, transcript variant X1"
106579024,3,3,0,3,0,0,0,0,0,LOC106579024,"vesicle transport through interaction with t-SNAREs homolog 1A-like, transcript variant X4"
106579565,3,3,0,3,0,0,0,0,0,LOC106579565,"dipeptidyl aminopeptidase-like protein 6, transcript variant X4"
106603792,3,2,0,2,1,0,1,0,0,LOC106603792,"GRAM domain-containing protein 1B-like, transcript variant X1"
106561501,3,2,0,2,1,0,0,1,0,LOC106561501,"tripartite motif-containing protein 16-like, transcript variant X1"
106568737,3,2,2,0,0,0,0,0,1,LOC106568737,potassium channel subfamily T member 2-like
106588308,3,2,0,2,0,0,0,0,1,LOC106588308,"myocyte-specific enhancer factor 2D homolog, transcript variant X1"
106573705,3,2,0,2,0,0,0,0,1,LOC106573705,"zinc finger protein 423, transcript variant X1"
106576230,3,1,0,1,2,0,0,2,0,LOC106576230,"tetratricopeptide repeat protein GNN-like, transcript variant X1"
106563039,3,1,0,1,0,0,0,0,2,LOC106563039,"homeobox protein orthopedia B-like, transcript variant X3"
106569198,3,1,0,1,0,0,0,0,2,LOC106569198,"pre-B-cell leukemia transcription factor 1-like, transcript variant X1"
106565170,3,0,0,0,3,0,3,0,0,rad54l2,"RAD54-like 2 (S. cerevisiae), transcript variant X1"
106592286,3,0,0,0,3,0,0,3,0,cAMP-dependent protein kinase catalytic subunit alpha-like,cAMP-dependent protein kinase catalytic subunit alpha-like
106608148,3,0,0,0,3,0,0,3,0,LOC106608148,"disks large-associated protein 2-like, transcript variant X1"
106562128,3,0,0,0,3,0,0,3,0,LOC106562128,meiotic recombination protein REC114-like
106568009,3,0,0,0,3,0,0,3,0,LOC106568009,"hexokinase-2-like, transcript variant X2"
106569517,3,0,0,0,3,0,0,3,0,LOC106569517,"semaphorin-6B-like, transcript variant X1"
106570019,3,0,0,0,3,0,0,3,0,LOC106570019,"zinc finger MYM-type protein 4-like, transcript variant X1"
106580516,3,0,0,0,3,0,0,3,0,LOC106580516,"ATP-binding cassette sub-family B member 9-like, transcript variant X1"
106581348,3,0,0,0,3,0,0,3,0,LOC106581348,"inward rectifier potassium channel 13-like, transcript variant X2"
106561083,3,0,0,0,1,0,0,1,2,LOC106561083,tripartite motif-containing protein 16-like
106603313,3,0,0,0,0,0,0,0,3,LOC106603313,rho GTPase-activating protein 20-like
106606532,3,0,0,0,0,0,0,0,3,slc18a2,"solute carrier family 18 (vesicular monoamine transporter), member 2"
106562212,3,0,0,0,0,0,0,0,3,LOC106562212,"DNA-binding protein RFX7-like, transcript variant X2"
106563006,3,0,0,0,0,0,0,0,3,LOC106563006,beta-adrenergic receptor kinase 2-like
106563328,3,0,0,0,0,0,0,0,3,LOC106563328,"ankyrin-1-like, transcript variant X1"
106566302,3,0,0,0,0,0,0,0,3,cuticle protein 38-like,cuticle protein 38-like
106567661,3,0,0,0,0,0,0,0,3,LOC106567661,"SH2B adapter protein 2-like, transcript variant X2"
106577054,3,0,0,0,0,0,0,0,3,LOC106577054,"protein tweety homolog 1-like, transcript variant X3"
106579972,3,0,0,0,0,0,0,0,3,LOC106579972,calcium-binding mitochondrial carrier protein SCaMC-2-A-like
106580649,3,0,0,0,0,0,0,0,3,LOC106580649,"60S ribosomal protein L35a, transcript variant X1"
106586860,3,0,0,0,0,0,0,0,3,LOC106586860,"uncharacterized protein C21orf62-like, transcript variant X1"
106586910,3,0,0,0,0,0,0,0,3,LOC106586910,"zinc finger CCCH domain-containing protein 15-like, transcript variant X1"
106586071,2,2,2,0,0,0,0,0,0,LOC106586071,ras-related protein Rab-31-like
106585752,2,2,2,0,0,0,0,0,0,LOC106585752,nucleoplasmin-like protein ANO39
106590162,2,2,2,0,0,0,0,0,0,LOC106590162,transcriptional regulator Myc
106591856,2,2,2,0,0,0,0,0,0,LOC106591856,"zinc finger protein 106-like, transcript variant X2"
106592857,2,2,2,0,0,0,0,0,0,TBC1 domain family member 30-like,TBC1 domain family member 30-like
106596382,2,2,2,0,0,0,0,0,0,LOC106596382,"ataxin-3-like, transcript variant X1"
106592051,2,2,2,0,0,0,0,0,0,LOC106592051,NEDD4-binding protein 2-like 1
106601146,2,2,2,0,0,0,0,0,0,LOC106601146,heparan sulfate glucosamine 3-O-sulfotransferase 2-like
106610065,2,2,2,0,0,0,0,0,0,LOC106610065,uncharacterized LOC106610065
106608812,2,2,2,0,0,0,0,0,0,LOC106608812,endonuclease domain-containing 1 protein-like
106612116,2,2,2,0,0,0,0,0,0,psd2,"pleckstrin and Sec7 domain containing 2, transcript variant X1"
106561036,2,2,2,0,0,0,0,0,0,LOC106561036,"protein FAM19A5-like, transcript variant X1"
106570604,2,2,2,0,0,0,0,0,0,LOC106570604,"SH3 domain-binding protein 5-like, transcript variant X1"
106572722,2,2,2,0,0,0,0,0,0,LOC106572722,"putative fidgetin-like protein 2, transcript variant X1"
106574089,2,2,2,0,0,0,0,0,0,LOC106574089,transcription factor HES-1-like
106577592,2,2,2,0,0,0,0,0,0,LOC106577592,"protein AF-9-like, transcript variant X5"
106570334,2,2,2,0,0,0,0,0,0,LOC106570334,protein CYR61-like
106578335,2,2,2,0,0,0,0,0,0,LOC106578335,calpain-15-like
106579603,2,2,2,0,0,0,0,0,0,LOC106579603,"polypeptide N-acetylgalactosaminyltransferase 11-like, transcript variant X2"
106579950,2,2,2,0,0,0,0,0,0,LOC106579950,"myotubularin-related protein 3-like, transcript variant X1"
106580729,2,2,2,0,0,0,0,0,0,LOC106580729,"zinc finger protein 36, C3H1 type-like 1"
106581735,2,2,2,0,0,0,0,0,0,LOC106581735,transcription factor 21-like
106586417,2,2,1,1,0,0,0,0,0,LOC106586417,protein disulfide-isomerase A5-like
106604753,2,2,1,1,0,0,0,0,0,LOC106604753,"dystrophin-related protein 2-like, transcript variant X4"
106603022,2,2,1,1,0,0,0,0,0,nrxn3,"neurexin 3, transcript variant X7"
106609880,2,2,1,1,0,0,0,0,0,LOC106609880,"ATP-binding cassette sub-family A member 1-like, transcript variant X1"
106610595,2,2,1,1,0,0,0,0,0,LOC106610595,"MAM domain-containing glycosylphosphatidylinositol anchor protein 1-like, transcript variant X1"
106566976,2,2,1,1,0,0,0,0,0,LOC106566976,plexin-B1-like
106567148,2,2,1,1,0,0,0,0,0,LOC106567148,"basement membrane-specific heparan sulfate proteoglycan core protein-like, transcript variant X1"
106567174,2,2,1,1,0,0,0,0,0,LOC106567174,"inactive dipeptidyl peptidase 10-like, transcript variant X1"
106571714,2,2,1,1,0,0,0,0,0,LOC106571714,"nesprin-2-like, transcript variant X2"
106573038,2,2,1,1,0,0,0,0,0,LOC106573038,"cAMP-dependent protein kinase type II-beta regulatory subunit-like, transcript variant X1"
106580093,2,2,1,1,0,0,0,0,0,LOC106580093,"fibronectin type III domain-containing protein 5-like, transcript variant X2"
106572640,2,2,1,1,0,0,0,0,0,low-density lipoprotein receptor-related protein 1B-like,low-density lipoprotein receptor-related protein 1B-like
100286503,2,2,0,2,0,0,0,0,0,LOC100286503,"tensin-1, transcript variant X7"
106581943,2,2,0,2,0,0,0,0,0,cask,"calcium/calmodulin-dependent serine protein kinase (MAGUK family), transcript variant X3"
106582012,2,2,0,2,0,0,0,0,0,LOC106582012,importin subunit alpha-4-like
106582256,2,2,0,2,0,0,0,0,0,LOC106582256,"mitogen-activated protein kinase kinase kinase kinase 4-like, transcript variant X1"
106582683,2,2,0,2,0,0,0,0,0,LOC106582683,protein kish-B-like
106582848,2,2,0,2,0,0,0,0,0,LOC106582848,"contactin-3-like, transcript variant X1"
106583030,2,2,0,2,0,0,0,0,0,LOC106583030,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like, transcript variant X1"
106583566,2,2,0,2,0,0,0,0,0,LOC106583566,"CUGBP Elav-like family member 4, transcript variant X6"
106583727,2,2,0,2,0,0,0,0,0,LOC106583727,metabotropic glutamate receptor 7-like
106579904,2,2,0,2,0,0,0,0,0,LOC106579904,"growth factor receptor-bound protein 10-like, transcript variant X4"
106584023,2,2,0,2,0,0,0,0,0,LOC106584023,"low-density lipoprotein receptor-related protein 8-like, transcript variant X1"
106584031,2,2,0,2,0,0,0,0,0,LOC106584031,VWFA and cache domain-containing protein 1
106584159,2,2,0,2,0,0,0,0,0,LOC106584159,transforming growth factor beta receptor type 3-like
106584374,2,2,0,2,0,0,0,0,0,LOC106584374,"long-chain-fatty-acid--CoA ligase ACSBG2-like, transcript variant X2"
106584474,2,2,0,2,0,0,0,0,0,LOC106584474,"plexin-B2-like, transcript variant X1"
106584557,2,2,0,2,0,0,0,0,0,LOC106584557,calcium-dependent secretion activator 2-like
106584565,2,2,0,2,0,0,0,0,0,grm8,"glutamate receptor, metabotropic 8"
106581016,2,2,0,2,0,0,0,0,0,LOC106581016,"sterol regulatory element-binding protein cleavage-activating protein-like, transcript variant X4"
106584907,2,2,0,2,0,0,0,0,0,ccdc60,"coiled-coil domain containing 60, transcript variant X2"
106585133,2,2,0,2,0,0,0,0,0,LOC106585133,"netrin receptor UNC5D-like, transcript variant X1"
106585083,2,2,0,2,0,0,0,0,0,LOC106585083,"autism susceptibility gene 2 protein-like, transcript variant X2"
106585501,2,2,0,2,0,0,0,0,0,LOC106585501,"gamma-glutamyltranspeptidase 1-like, transcript variant X1"
106585847,2,2,0,2,0,0,0,0,0,LOC106585847,"semaphorin-6A-like, transcript variant X1"
106586116,2,2,0,2,0,0,0,0,0,LOC106586116,inactive dipeptidyl peptidase 10-like
106586177,2,2,0,2,0,0,0,0,0,LOC106586177,"WD repeat, SAM and U-box domain-containing protein 1-like, transcript variant X4"
106586540,2,2,0,2,0,0,0,0,0,LOC106586540,"ephrin type-A receptor 6-like, transcript variant X1"
106587021,2,2,0,2,0,0,0,0,0,LOC106587021,"actin filament-associated protein 1-like 2, transcript variant X3"
106587057,2,2,0,2,0,0,0,0,0,LOC106587057,"protein kinase C-binding protein NELL1-like, transcript variant X1"
106587148,2,2,0,2,0,0,0,0,0,LOC106587148,"docking protein 4-like, transcript variant X2"
106587564,2,2,0,2,0,0,0,0,0,LOC106587564,"carbohydrate sulfotransferase 8-like, transcript variant X3"
106588384,2,2,0,2,0,0,0,0,0,LOC106588384,uncharacterized LOC106588384
106588322,2,2,0,2,0,0,0,0,0,LOC106588322,"atrial natriuretic peptide receptor 1-like, transcript variant X2"
106588895,2,2,0,2,0,0,0,0,0,LOC106588895,potassium voltage-gated channel subfamily KQT member 4-like
106588997,2,2,0,2,0,0,0,0,0,LOC106588997,"CUB and sushi domain-containing protein 3-like, transcript variant X1"
106589589,2,2,0,2,0,0,0,0,0,cyth3,cytohesin 3
106590277,2,2,0,2,0,0,0,0,0,LOC106590277,"potassium voltage-gated channel subfamily H member 2-like, transcript variant X1"
106590429,2,2,0,2,0,0,0,0,0,LOC106590429,"histone-lysine N-methyltransferase 2C-like, transcript variant X6"
106596771,2,2,0,2,0,0,0,0,0,LOC106596771,receptor-type tyrosine-protein phosphatase mu-like
106591865,2,2,0,2,0,0,0,0,0,LOC106591865,T-lymphoma invasion and metastasis-inducing protein 1-like
106599404,2,2,0,2,0,0,0,0,0,tnr,"tenascin R, transcript variant X1"
106599832,2,2,0,2,0,0,0,0,0,LOC106599832,"acid-sensing ion channel 1-like, transcript variant X6"
106600618,2,2,0,2,0,0,0,0,0,LOC106600618,BEN domain-containing protein 4-like
106602231,2,2,0,2,0,0,0,0,0,LOC106602231,"rho GTPase-activating protein 7-like, transcript variant X1"
106602943,2,2,0,2,0,0,0,0,0,dach2,"dachshund family transcription factor 2, transcript variant X5"
106603488,2,2,0,2,0,0,0,0,0,LOC106603488,"rho GTPase-activating protein 7-like, transcript variant X1"
106603454,2,2,0,2,0,0,0,0,0,LOC106603454,"cell surface glycoprotein MUC18-like, transcript variant X1"
106603642,2,2,0,2,0,0,0,0,0,LOC106603642,"cell adhesion molecule 1-like, transcript variant X1"
106604565,2,2,0,2,0,0,0,0,0,LOC106604565,"E3 ubiquitin-protein ligase RNF130-like, transcript variant X2"
100194849,2,2,0,2,0,0,0,0,0,fgf13,"fibroblast growth factor 13, transcript variant X2"
106603227,2,2,0,2,0,0,0,0,0,LOC106603227,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2-like, transcript variant X1"
106604421,2,2,0,2,0,0,0,0,0,kcnip2,"Kv channel interacting protein 2, transcript variant X2"
106607349,2,2,0,2,0,0,0,0,0,LOC106607349,heparan sulfate glucosamine 3-O-sulfotransferase 4-like
106607643,2,2,0,2,0,0,0,0,0,LOC106607643,"MAP/microtubule affinity-regulating kinase 3-like, transcript variant X3"
106607767,2,2,0,2,0,0,0,0,0,LOC106607767,hairy/enhancer-of-split related with YRPW motif protein 2-like
106607780,2,2,0,2,0,0,0,0,0,LOC106607780,"protein FAM184A-like, transcript variant X1"
106607884,2,2,0,2,0,0,0,0,0,LOC106607884,"protein dispatched homolog 1-like, transcript variant X2"
106607986,2,2,0,2,0,0,0,0,0,LOC106607986,uronyl 2-sulfotransferase-like
106608140,2,2,0,2,0,0,0,0,0,"MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like, transcript variant X3","MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like, transcript variant X3"
106609381,2,2,0,2,0,0,0,0,0,LOC106609381,liprin-alpha-4-like
106609934,2,2,0,2,0,0,0,0,0,LOC106609934,catenin alpha-2-like
106610332,2,2,0,2,0,0,0,0,0,LOC106610332,hydroperoxide isomerase ALOXE3-like
106610711,2,2,0,2,0,0,0,0,0,LOC106610711,"kinesin-like protein KIF26B, transcript variant X1"
106610776,2,2,0,2,0,0,0,0,0,LOC106610776,"disks large-associated protein 2-like, transcript variant X2"
106610804,2,2,0,2,0,0,0,0,0,ralgapa2,"Ral GTPase activating protein, alpha subunit 2 (catalytic), transcript variant X1"
106610856,2,2,0,2,0,0,0,0,0,LOC106610856,"apoptosis regulatory protein Siva-like, transcript variant X1"
106607187,2,2,0,2,0,0,0,0,0,LOC106607187,"cGMP-dependent protein kinase 1-like, transcript variant X5"
106607224,2,2,0,2,0,0,0,0,0,LOC106607224,"SH3 and PX domain-containing protein 2A-like, transcript variant X2"
106611463,2,2,0,2,0,0,0,0,0,pacs2,"phosphofurin acidic cluster sorting protein 2, transcript variant X2"
106611507,2,2,0,2,0,0,0,0,0,LOC106611507,"protein diaphanous homolog 2-like, transcript variant X4"
106611984,2,2,0,2,0,0,0,0,0,LOC106611984,X-linked interleukin-1 receptor accessory protein-like 2
106612711,2,2,0,2,0,0,0,0,0,LOC106612711,"latent-transforming growth factor beta-binding protein 4-like, transcript variant X1"
106612967,2,2,0,2,0,0,0,0,0,LOC106612967,"kin of IRRE-like protein 3, transcript variant X4"
106613081,2,2,0,2,0,0,0,0,0,LOC106613081,"RNA-binding protein Musashi homolog 2-like, transcript variant X4"
106613153,2,2,0,2,0,0,0,0,0,"FAT atypical cadherin 3, transcript variant X5","FAT atypical cadherin 3, transcript variant X5"
106613355,2,2,0,2,0,0,0,0,0,LOC106613355,"protein-tyrosine sulfotransferase 1-like, transcript variant X2"
106561385,2,2,0,2,0,0,0,0,0,LOC106561385,"tetraspanin-9-like, transcript variant X2"
106561493,2,2,0,2,0,0,0,0,0,LOC106561493,"neuron navigator 2-like, transcript variant X6"
106561561,2,2,0,2,0,0,0,0,0,LOC106561561,"solute carrier family 23 member 2-like, transcript variant X1"
106613356,2,2,0,2,0,0,0,0,0,LOC106613356,"calcium-activated potassium channel subunit alpha-1-like, transcript variant X3"
106561882,2,2,0,2,0,0,0,0,0,LOC106561882,"MAM domain-containing glycosylphosphatidylinositol anchor protein 1-like, transcript variant X1"
106562837,2,2,0,2,0,0,0,0,0,LOC106562837,calcium-binding mitochondrial carrier protein SCaMC-2-like
106562972,2,2,0,2,0,0,0,0,0,LOC106562972,laminin subunit gamma-3-like
106562974,2,2,0,2,0,0,0,0,0,LOC106562974,"protein CutA homolog, transcript variant X1"
106562994,2,2,0,2,0,0,0,0,0,seizure 6-like protein,seizure 6-like protein
106563134,2,2,0,2,0,0,0,0,0,LOC106563134,voltage-dependent N-type calcium channel subunit alpha-1B-like
106563583,2,2,0,2,0,0,0,0,0,LOC106563583,"MAP7 domain-containing protein 2-like, transcript variant X5"
106564721,2,2,0,2,0,0,0,0,0,LOC106564721,VPS10 domain-containing receptor SorCS1-like
106564664,2,2,0,2,0,0,0,0,0,LOC106564664,"septin-9-like, transcript variant X2"
106565279,2,2,0,2,0,0,0,0,0,LOC106565279,"N-terminal EF-hand calcium-binding protein 1-like, transcript variant X2"
106565213,2,2,0,2,0,0,0,0,0,plxna1,"plexin A1, transcript variant X1"
106565544,2,2,0,2,0,0,0,0,0,LOC106565544,"FYVE, RhoGEF and PH domain-containing protein 5-like, transcript variant X2"
106565849,2,2,0,2,0,0,0,0,0,LOC106565849,"calcium-dependent secretion activator 1, transcript variant X4"
106566479,2,2,0,2,0,0,0,0,0,LOC106566479,"protein NDRG3-like, transcript variant X2"
106566585,2,2,0,2,0,0,0,0,0,zbtb46,"zinc finger and BTB domain containing 46, transcript variant X2"
106566884,2,2,0,2,0,0,0,0,0,nphp4,"nephronophthisis 4, transcript variant X3"
106566818,2,2,0,2,0,0,0,0,0,LOC106566818,"solute carrier family 2, facilitated glucose transporter member 1-like, transcript variant X5"
106566803,2,2,0,2,0,0,0,0,0,LOC106566803,"nucleolar protein 4-like, transcript variant X2"
106570601,2,2,0,2,0,0,0,0,0,ush2a,"Usher syndrome 2A (autosomal recessive, mild)"
106567031,2,2,0,2,0,0,0,0,0,LOC106567031,"dihydropyridine-sensitive L-type skeletal muscle calcium channel subunit alpha-1-like, transcript variant X3"
106567181,2,2,0,2,0,0,0,0,0,LOC106567181,"diacylglycerol kinase alpha-like, transcript variant X1"
106567287,2,2,0,2,0,0,0,0,0,"metabotropic glutamate receptor 4-like, transcript variant X1","metabotropic glutamate receptor 4-like, transcript variant X1"
106567440,2,2,0,2,0,0,0,0,0,ebf1,"early B-cell factor 1, transcript variant X3"
106567545,2,2,0,2,0,0,0,0,0,LOC106567545,"GRAM domain-containing protein 1B-like, transcript variant X8"
106567565,2,2,0,2,0,0,0,0,0,LOC106567565,"rho guanine nucleotide exchange factor 12-like, transcript variant X4"
106567647,2,2,0,2,0,0,0,0,0,LOC106567647,homeobox protein PKNOX2-like
106568538,2,2,0,2,0,0,0,0,0,LOC106568538,"cingulin-like protein 1, transcript variant X3"
106568639,2,2,0,2,0,0,0,0,0,amph,"amphiphysin, transcript variant X2"
106568751,2,2,0,2,0,0,0,0,0,LOC106568751,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase A-like, transcript variant X5"
106569244,2,2,0,2,0,0,0,0,0,LOC106569244,cadherin-6-like
106564027,2,2,0,2,0,0,0,0,0,LOC106564027,"netrin receptor UNC5C-like, transcript variant X4"
106569613,2,2,0,2,0,0,0,0,0,LOC106569613,"uncharacterized LOC106569613, transcript variant X2"
106570114,2,2,0,2,0,0,0,0,0,LOC106570114,"ubiquitin-associated protein 2-like, transcript variant X2"
106570353,2,2,0,2,0,0,0,0,0,LOC106570353,"eyes absent homolog 3-like, transcript variant X8"
106570681,2,2,0,2,0,0,0,0,0,LOC106570681,gamma-aminobutyric acid type B receptor subunit 1-like
106571163,2,2,0,2,0,0,0,0,0,"glutamate receptor ionotropic, kainate 2-like","glutamate receptor ionotropic, kainate 2-like"
106571378,2,2,0,2,0,0,0,0,0,LOC106571378,"protein FAM184A-like, transcript variant X2"
106571599,2,2,0,2,0,0,0,0,0,LOC106571599,"protein FAM49A, transcript variant X6"
106571830,2,2,0,2,0,0,0,0,0,LOC106571830,SAM and SH3 domain-containing protein 1-like
